LOC_ID,website,google_rating,google_reviews_count,google_maps_url,google_phone,google_hours_mon,google_hours_tue,google_hours_wed,google_hours_thu,google_hours_fri,google_hours_sat,google_hours_sun,google_photo_url,google_place_id,match_confidence,food_info,surveillance_cameras,religious_affiliation
10161,http://threerselc.wixsite.com/elc1,5.0,8.0,https://maps.google.com/?cid=15572460702437262371,(416) 621-7890,Closed,8:30 AM – 1:00 PM,8:30 AM – 1:00 PM,8:30 AM – 1:00 PM,Closed,Closed,Closed,,ChIJyXZ7h8U5K4gRI8SAn4B-HNg,high,,,
10166,https://networkchildcare.com/,5.0,6.0,https://maps.google.com/?cid=16534644695829807686,(416) 530-0722 ext. 4087,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJgZq8sYfM1IkRRoI7Hr_bduU,high,,,
10170,https://manormontessorischool.com/,,,https://maps.google.com/?cid=10404776608693274692,(416) 488-7370,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,8:00 AM – 4:30 PM,Closed,Closed,,ChIJ-eFRwjAzK4gRRMh04DIxZZA,high,,,
10180,https://www.plasp.com/SearchForCare?type=0&lid=&sn=David+Hornell+Junior+P.S.+Toronto&pt=,2.0,2.0,https://maps.google.com/?cid=12156770622756615633,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJR0YvvRk2K4gR0fVP2XiGtag,high,,,
10192,https://broadviewfrenchmontessori.ca/,,,https://maps.google.com/?cid=8560652325289177667,(416) 690-9305,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJs7BArrzO1IkRQ7J7_u6LzXY,high,,,
10203,https://www.plasp.com/SearchForCare?type=0&lid=&sn=St.+Eugene+C.S.+Toronto&pt=,5.0,1.0,https://maps.google.com/?cid=9968603693968904858,(647) 484-4372,"7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM","7:30 – 9:00 AM, 3:00 – 6:00 PM",Closed,Closed,,ChIJ59ojt8owK4gRmtKpZT6YV4o,high,,,
10219,http://www.childdevelop.ca/,3.3,6.0,https://maps.google.com/?cid=16860772702846494567,(416) 928-9900,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJV7V8AVLL1IkRZ6fE53B__ek,high,,,
10245,http://networkchildcare.com/,5.0,3.0,https://maps.google.com/?cid=2715242828377549434,(416) 530-0722 ext. 4095,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJQSKOxoXT1IkReupeaPd6riU,high,,,
10270,http://www.cfel.ca/,2.4,17.0,https://maps.google.com/?cid=14467230758404066545,(416) 686-6445,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ-_o_M5zO1IkR8YxHXrntxcg,high,,,
10335,http://www.leasidechildrenshouse.com/,5.0,4.0,https://maps.google.com/?cid=7728659924394753078,(416) 425-0101,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJnbUXM8XM1IkRNrxYx0C3QWs,high,,,
10337,http://www.flcdaycare.com/,4.7,19.0,https://maps.google.com/?cid=13026075253688796538,(416) 431-3233,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJi5e30jXQ1IkReoWgmW3qxbQ,high,,,
10338,https://kidsandcompany.com/locations/finch/,4.4,33.0,https://maps.google.com/?cid=17866543217398424170,(416) 222-0905,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ3SX22Q0tK4gRaqIyLWW28vc,high,,,
10347,https://www.toronto.ca/data/children/dmc/webreg/gcreg10347.html,4.5,10.0,https://maps.google.com/?cid=6839034481379031785,(416) 423-8580,7:30 AM – 5:45 PM,7:30 AM – 5:45 PM,7:30 AM – 5:45 PM,7:30 AM – 5:45 PM,7:30 AM – 5:45 PM,Closed,Closed,,ChIJSeQY-1vM1IkR6bo-RaAh6V4,high,,,
10396,,,,,,,,,,,,,,,location_mismatch,,,
10418,,4.7,7.0,https://maps.google.com/?cid=16104656001956550716,(416) 396-2454,,,,,,,,,ChIJo66BuDzM1IkRPJh7wk47f98,high,,,
10432,http://www.absorbentminds.ca/,,,https://maps.google.com/?cid=3983651126291394592,(416) 284-6286,8:30 AM – 4:30 PM,8:30 AM – 4:30 PM,8:30 AM – 4:30 PM,8:30 AM – 4:30 PM,8:30 AM – 4:30 PM,Closed,Closed,,ChIJnS52KmLa1IkRIPCu05fFSDc,high,,,
10439,https://cmschool.net/,,,https://maps.google.com/?cid=3117552470641264902,(416) 250-1022,,,,,,,,,ChIJJcJD-kItK4gRBsk2XXTFQys,high,,,
10442,https://www.tcdsb.org/o/stsylvester,,,https://maps.google.com/?cid=15777354076629473757,(416) 393-5373,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJA03tiOjT1IkR3ZkP0fBr9No,high,,,
10443,http://macaulaycentres.org/,4.3,6.0,https://maps.google.com/?cid=8229449793446503003,(416) 516-8367,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJkbP7OmY0K4gRW2JKU_zgNHI,high,,,
10444,https://www.ymcagta.org/find-a-y/toronto-alexander-muir-gladstone-ymca-child-care-centre,4.6,5.0,https://maps.google.com/?cid=16495080595954468869,(416) 534-8454,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJtR9z-VQ0K4gRBQhOR2hM6uQ,high,,,
10450,https://bluebirdmontessori.ca/,,,https://maps.google.com/?cid=2190594494154004381,(416) 606-3398,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJEXzMb83L1IkRndf5DhaOZh4,high,,,
10459,https://www.tcdsb.org/o/stfrancisxavier,,,https://maps.google.com/?cid=330597065600972637,(416) 393-5271,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJbZw5LG8xK4gRXbfukkeElgQ,high,,,
10462,https://www.tcdsb.org/o/transfiguration,,,https://maps.google.com/?cid=1497803495985092972,(416) 393-5276,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJBRysV_45K4gRbJmHCVhEyRQ,high,,,
10468,http://gerrardearlylearningcentre.com/?page_id=23,5.0,24.0,https://maps.google.com/?cid=4740027137220806082,(416) 926-2208,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJq1NXeknL1IkRwgXCS5H1x0E,high,,,
10476,https://www.casaverams.com/,4.8,21.0,https://maps.google.com/?cid=3033788110422581577,(416) 850-9705,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJU-VpiVkxK4gRSaGKdTYuGio,high,,,
10477,https://www.tcdsb.org/o/thedivineinfant,,,https://maps.google.com/?cid=7811762314825349765,(416) 393-5414,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJsyLFR7TW1IkRhbry1G_0aGw,high,,,
11593,https://www.ywcatoronto.org/,4.8,10.0,https://maps.google.com/?cid=11955809858202508369,(416) 748-7766,9:00 AM – 4:00 PM,Closed,9:00 AM – 4:00 PM,Closed,9:00 AM – 4:00 PM,Closed,Closed,,ChIJR6lrjp4wK4gRURxGsLiR66U,high,,,
11598,https://schoolweb.tdsb.on.ca/cdfarquharson,,,https://maps.google.com/?cid=4237317421537151665,(416) 396-6110,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJgTo14QrR1IkRscpLn775zTo,high,,,
11601,http://schoolweb.tdsb.on.ca/chesterlejps/,,,https://maps.google.com/?cid=2986683491590392281,(416) 396-6145,,,,,,,,,ChIJKSXW96bT1IkR2cnEvM_Ucik,high,,,
11606,https://www.ymcagta.org/find-a-y/scarborough-epiphany-of-our-lord-ymca-child-care-centre,5.0,2.0,https://maps.google.com/?cid=9167818683787058134,(416) 493-3008,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJP6hrOqTT1IkR1htRDIWiOn8,high,,,
11609,https://schoolweb.tdsb.on.ca/firgrove/,,,https://maps.google.com/?cid=2297596416419978500,(416) 395-2420,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJfZrNBzQwK4gRBF3sfcSz4h8,high,,,
11622,https://www.tcdsb.org/o/immaculateconception,,,https://maps.google.com/?cid=6980224838358291715,(416) 393-5281,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJRbaxW1oxK4gRA1W09oG93mA,high,,,
11623,http://www.redappledaycare.com/,5.0,1.0,https://maps.google.com/?cid=17763373245040655609,(416) 429-6662,,,,,,,,,ChIJ5y2FnKzN1IkR-XxTG9othPY,high,,,
11629,,,,,,,,,,,,,,,location_mismatch,,,
11643,https://www.ymcagta.org/find-a-y/toronto-shirley-St-ymca-child-care-centre,5.0,2.0,https://maps.google.com/?cid=2352358376938979672,(416) 849-3642,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJg705kk00K4gRWMHcAXtBpSA,high,,,
11644,https://www.ymcagta.org/find-a-y/scarborough-sir-sam-steele-ymca-child-care-centre,4.0,4.0,https://maps.google.com/?cid=8435620164514800401,(647) 438-6689,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJw-BO95jT1IkREeMGhthXEXU,high,,,
11645,https://networkchildcare.com/,4.4,13.0,https://maps.google.com/?cid=5228251842556090145,(416) 493-0500,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,7:15 AM – 6:00 PM,Closed,Closed,,ChIJR9dD0MbT1IkRIVfWr1l7jkg,high,,,
11646,https://lefca.org/child-care/all-child-care-centres/st-andrew-child-care-centre,2.0,2.0,https://maps.google.com/?cid=179859037486582102,(416) 742-2228,,,,,,,,,ChIJv6KgyZI6K4gRVgkId9f8fgI,high,,,
11651,https://www.ymcagta.org/find-a-y/scarborough-st-boniface-ymca-child-care-centre,5.0,2.0,https://maps.google.com/?cid=7010146620494022356,(416) 261-9092,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJv-A3_x7Q1IkR1IbzwTULSWE,high,,,
11657,https://www.tcdsb.org/o/stfrancisdesales,,,https://maps.google.com/?cid=16907939417980324465,(416) 393-5366,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJpySdVTIwK4gRccqKjFERpeo,high,,,
11663,https://www.ymcagta.org/find-a-y/north-york-st-jerome-ymca-child-care-centre,3.5,6.0,https://maps.google.com/?cid=3562430973182261013,(647) 438-6375,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJkci6fekxK4gRFbdgdRhMcDE,high,,,
11665,https://www.ymcagta.org/find-a-y/toronto-st-joseph-ymca-child-care-centre,3.7,6.0,https://maps.google.com/?cid=18131971933186335138,(647) 439-9905,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJx7slqIPL1IkRoqHs6me0ofs,high,,,
11668,https://www.plpdaycares.com/our-centres/plp-early-learning-centre-at-st-mark/,3.0,2.0,https://maps.google.com/?cid=12369401853035013783,(416) 259-9335,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJb0JOK2o2K4gRl-Y1DnPxqKs,high,,,
11669,https://www.esbgc.ca/licensed-child-care-services,5.0,6.0,https://maps.google.com/?cid=9869891976926617143,(416) 282-9998,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJS2m_K4_a1IkRN14wyHXm-Ig,high,,,
11672,https://www.tcdsb.org/o/StPaschalBaylon,,,https://maps.google.com/?cid=16597622419815468756,(416) 393-5283,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,8:30 AM – 3:00 PM,Closed,Closed,,ChIJ2UaEqK4tK4gR1A4pIaeZVuY,high,,,
11673,https://eyetfrp.ca/child-care/,2.3,3.0,https://maps.google.com/?cid=5083341232349920240,(647) 259-9347,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJAQCQFD_L1IkR8DtQCuuni0Y,high,,,
11676,https://www.tcdsb.org/o/stroch,,,https://maps.google.com/?cid=9127873373155287852,(416) 393-5320,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,9:00 AM – 3:30 PM,Closed,Closed,,ChIJ2SrIYqE6K4gRLOOqqXi4rH4,high,,,
11677,https://www.ymcagta.org/find-a-y/scarborough-st-rose-of-lima-ymca-child-care-centre,3.7,6.0,https://maps.google.com/?cid=2501781833575741756,(647) 439-0016,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJXe3TyDXQ1IkRPLnOl1IduCI,high,,,
11692,https://www.ymcagta.org/find-a-y/scarborough-our-lady-of-grace-ymca-child-care-centre,5.0,5.0,https://maps.google.com/?cid=5055480376938336857,(416) 293-7326,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJrymL6U7R1IkRWRJeJJ6sKEY,high,,,
11719,https://tikisdaycare.ca/,3.8,9.0,https://maps.google.com/?cid=11776029404001025234,(416) 840-0042,,,,,,,,,ChIJf_cITlUsK4gR0jwJ0lncbKM,high,,,
11720,http://www.woodgreen.org/,4.2,5.0,https://maps.google.com/?cid=3534222084070548436,(416) 645-6000 ext. 1158,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJh6tUQxfM1IkR1KNdpkIUDDE,high,,,
11727,,4.4,7.0,https://maps.google.com/?cid=12963839801085547090,(416) 615-1141,,,,,,,,,ChIJuz0bt4PO1IkRUlLGHJ3P6LM,high,,,
11731,http://www.downtownmontessori.ca/,5.0,5.0,https://maps.google.com/?cid=16966215569437093701,(416) 623-1738,,,,,,,,,ChIJzX-o-Cc1K4gRRe__ZisbdOs,high,,,
11753,,4.0,1.0,https://maps.google.com/?cid=14179413454131749940,(416) 530-0722 ext. 4056,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJnTsQoMvQ1IkRNOTqKGllx8Q,high,,,
11759,https://lefca.org/,5.0,1.0,https://maps.google.com/?cid=1970377750440043783,(416) 745-9892,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJaxBKsFk6K4gRB-VP4B8wWBs,high,,,
11767,http://downtownkids.com/,5.0,4.0,https://maps.google.com/?cid=18372679387616965929,(416) 345-9973,8:00 AM – 6:00 AM,8:00 AM – 6:00 AM,8:00 AM – 6:00 AM,8:00 AM – 6:00 AM,8:00 AM – 6:00 AM,Closed,Closed,,ChIJ_9IQZR01K4gRKfUMd4_e-P4,high,,,
11772,http://thorncliffeparkdaycare.ca/,4.5,11.0,https://maps.google.com/?cid=17411906465305095922,(416) 423-0880,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJdwrlmvvM1IkR8m7Wjq2Eo_E,high,,,
11785,http://www.heritagechildcare.ca/,3.7,11.0,https://maps.google.com/?cid=4669291876293682883,(647) 436-6670,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJI8DI11TR1IkRwyYa9ziozEA,high,,,
11787,,3.8,5.0,https://maps.google.com/?cid=6853561941167375802,(416) 920-1034,,,,,,,,,ChIJb1Rizk_L1IkRugVrFUa-HF8,high,,,
11809,,3.7,3.0,https://maps.google.com/?cid=4440330865307086805,(647) 438-9411,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJG-H5IJvT1IkR1e_UZ2U5nz0,high,,,
11818,http://www.distillerydistrictelc.com/,4.7,39.0,https://maps.google.com/?cid=7251792244098345317,(416) 360-4042,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJv1iSxz3L1IkRZSlq1p-Ko2Q,high,,,
11820,https://allaboutkids.ca/,4.0,27.0,https://maps.google.com/?cid=9773985210246018908,(416) 496-3232,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJ7Yv8WPbS1IkRXLeikMMrpIc,high,,,
11821,https://kidsandcompany.com/locations/consumers/,4.2,24.0,https://maps.google.com/?cid=6741090766827557071,(416) 493-2045,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJawK6j17S1IkRzxBsK1YqjV0,high,,,
11842,https://www.srra.ca/,4.0,5.0,https://maps.google.com/?cid=1298840459267037871,(416) 739-7949,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,7:30 AM – 5:30 PM,Closed,Closed,,ChIJ7_0BGS0wK4gRr1qEIoRoBhI,high,,,
11887,http://odysseymontessori.com/,,,https://maps.google.com/?cid=3380138048917155533,(416) 535-9402,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,8:00 AM – 5:30 PM,Closed,Closed,,ChIJFdH7nLQ1K4gRzS59kaWp6C4,high,,,
11901,https://www.playlandltd.com/,5.0,9.0,https://maps.google.com/?cid=7696314325763325488,(416) 667-7529,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJYwzbY98tK4gRMH7fOhrNzmo,high,,,
11907,https://www.southdrivechildrenscircle.com/garfield-avenue-childrens-circle,,,https://maps.google.com/?cid=14746714511980324252,(416) 963-9242,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJd718g00zK4gRnGWvmrfapsw,high,,,
11909,https://schoolweb.tdsb.on.ca/kimberley,,,https://maps.google.com/?cid=6910499662486303260,(416) 393-1450,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,8:00 AM – 4:00 PM,Closed,Closed,,ChIJwVM_thvM1IkRHPLzYtQG518,high,,,
11912,,4.5,15.0,https://maps.google.com/?cid=14035191594119610470,(416) 760-9958,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJOz9aMCk0K4gRZkAMqmQEx8I,high,,,
11916,http://www.uptownyongepreschool.com/,5.0,33.0,https://maps.google.com/?cid=10503812463241798979,(647) 549-3676,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,8:00 AM – 6:00 PM,Closed,Closed,,ChIJeVxr654yK4gRQyXZosgJxZE,high,,,
11928,http://www.lamaisondudodo.ca/,5.0,21.0,https://maps.google.com/?cid=17622377363408711545,(416) 656-5555,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJjXRS2BQzK4gReW_cO9hCj_Q,high,,,
11930,https://ymcagta.org/find-a-y/toronto-water-club-ymca-child-care-centre,3.7,6.0,https://maps.google.com/?cid=5066746699822479572,(416) 915-7344,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJVaqoQtU0K4gR1DjNWUezUEY,high,,,
11937,https://www.allmychildrencc.ca/,4.9,60.0,https://maps.google.com/?cid=8587433960750279898,(416) 291-9200,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,7:30 AM – 6:00 PM,Closed,Closed,,ChIJp4bodSnR1IkR2mylarCxLHc,high,,,
11951,,4.4,7.0,https://maps.google.com/?cid=11541559079861511425,(416) 516-2005,,,,,,,,,ChIJOwZIaX4zK4gRAWVUVdXaK6A,high,,,
11969,https://kidsandcompany.com/locations/etobicoke/,4.4,22.0,https://maps.google.com/?cid=368788595524351058,(416) 237-0404,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,7:00 AM – 6:00 PM,Closed,Closed,,ChIJlYOPaK43K4gRUrRxEUYzHgU,high,,,
